1150;198.00761192;205.7180408;213.42846968;221.13889856;228.84932744;236.55975632;244.2701852;251.98061408;259.69104296;267.40147184;275.11190072;282.8223296;290.53275848;298.24318736;307.05510608;314.76553496;322.47596384;330.18639272;337.8968216;345.60725048;353.31767936;361.02810824;368.73853712;376.448966;384.15939488;391.86982376;399.58025264;407.29068152;415.0011104;422.71153928;430.42196816
1200;203.51506112;211.22549;218.93591888;226.64634776;234.35677664;243.16869536;250.87912424;258.58955312;266.299982;275.11190072;282.8223296;290.53275848;298.24318736;307.05510608;314.76553496;322.47596384;330.18639272;337.8968216;346.70874032;354.4191692;362.12959808;369.84002696;378.65194568;386.36237456;394.07280344;401.78323232;409.4936612;418.30557992;426.0160088;433.72643768;441.43686656
1250;204.59429864;213.40621736;222.21813608;231.0300548;238.74048368;246.45091256;255.26283128;262.97326016;271.78517888;279.49560776;287.20603664;296.01795536;303.72838424;312.54030296;320.25073184;327.96116072;336.77307944;344.48350832;355.52065904;363.23108792;370.9415168;379.75343552;387.4638644;396.27578312;403.986212;411.69664088;420.5085596;428.21898848;437.0309072;445.84282592;454.65474464
1300;210.10174784;218.91366656;227.72558528;236.537504;244.24793288;253.0598516;261.87177032;269.5821992;278.39411792;286.1045468;294.91646552;302.6268944;311.43881312;320.25073184;327.96116072;336.77307944;344.48350832;353.29542704;364.33257776;372.04300664;380.85492536;388.56535424;397.37727296;405.08770184;413.89962056;422.71153928;430.42196816;439.23388688;446.94431576;454.65474464;462.36517352
1350;215.60919704;224.42111576;233.23303448;242.0449532;250.85687192;259.66879064;267.37921952;276.19113824;285.00305696;293.81497568;301.52540456;310.33732328;319.149242;327.96116072;335.6715896;344.48350832;353.29542704;362.10734576;372.04300664;380.85492536;389.66684408;398.4787628;407.29068152;415.0011104;423.81302912;432.62494784;441.43686656;449.14729544;457.95921416;466.77113288;475.5830516
1400;221.11664624;229.92856496;238.74048368;247.5524024;256.36432112;265.17623984;273.98815856;282.80007728;291.611996;300.42391472;309.23583344;318.04775216;326.85967088;335.6715896;344.48350832;353.29542704;362.10734576;369.81777464;380.85492536;389.66684408;398.4787628;407.29068152;416.10260024;424.91451896;433.72643768;442.5383564;451.35027512;460.16219384;468.97411256;477.78603128;486.59795
1450;224.42111576;234.33452432;244.24793288;254.16134144;262.97326016;271.78517888;280.5970976;289.40901632;298.22093504;307.03285376;315.84477248;325.75818104;334.57009976;343.38201848;352.1939372;361.00585592;369.81777464;378.62969336;387.44161208;396.2535308;406.16693936;414.97885808;423.7907768;432.60269552;441.41461424;450.22653296;459.03845168;467.8503704;477.76377896;487.67718752;497.59059608
1500;233.23303448;242.0449532;250.85687192;259.66879064;268.48070936;277.29262808;287.20603664;296.01795536;304.82987408;314.74328264;323.55520136;332.36712008;342.28052864;351.09244736;359.90436608;368.7162848;378.62969336;387.44161208;396.2535308;406.16693936;414.97885808;423.7907768;432.60269552;442.51610408;451.3280228;460.13994152;470.05335008;478.8652688;487.67718752;496.48910624;505.30102496
1550;236.51525168;245.3271704;254.13908912;262.95100784;272.8644164;281.67633512;291.58974368;300.4016624;309.21358112;319.12698968;327.9389084;337.85231696;346.66423568;356.57764424;365.38956296;375.30297152;384.11489024;394.0282988;405.06544952;414.97885808;423.7907768;433.70418536;442.51610408;452.42951264;461.24143136;471.15483992;479.96675864;489.8801672;498.69208592;507.50400464;516.31592336
1600;242.02270088;250.8346196;259.64653832;268.45845704;278.3718656;288.28527416;297.09719288;307.01060144;316.92401;325.73592872;335.64933728;345.56274584;354.37466456;364.28807312;374.20148168;383.0134004;392.92680896;402.84021752;413.87736824;423.7907768;432.60269552;442.51610408;452.42951264;461.24143136;471.15483992;481.06824848;489.8801672;499.79357576;509.70698432;519.62039288;529.53380144
1650;245.3271704;255.24057896;265.15398752;275.06739608;284.98080464;293.79272336;303.70613192;313.61954048;323.53294904;333.4463576;342.25827632;352.17168488;362.08509344;371.998502;381.91191056;391.82531912;400.63723784;410.5506464;422.68928696;432.60269552;442.51610408;452.42951264;461.24143136;471.15483992;481.06824848;490.98165704;500.8950656;510.80847416;519.62039288;528.4323116;537.24423032
1700;250.8346196;260.74802816;270.66143672;280.57484528;290.48825384;300.4016624;310.31507096;320.22847952;330.14188808;340.05529664;349.9687052;359.88211376;369.79552232;379.70893088;389.62233944;399.535748;409.44915656;419.36256512;431.50120568;441.41461424;451.3280228;461.24143136;471.15483992;481.06824848;490.98165704;500.8950656;510.80847416;520.72188272;530.63529128;540.54869984;550.4621084
1750;256.3420688;266.25547736;276.16888592;286.08229448;295.99570304;307.01060144;316.92401;326.83741856;336.75082712;346.66423568;357.67913408;367.59254264;377.5059512;387.41935976;397.33276832;407.24617688;418.26107528;428.17448384;440.3131244;450.22653296;460.13994152;471.15483992;481.06824848;490.98165704;500.8950656;510.80847416;520.72188272;531.73678112;541.65018968;551.56359824;561.4770068
1800;259.4618;269.277056;279.092312;288.907568;299.813408;309.628664;320.534504;330.34976;340.165016;351.070856;360.886112;370.701368;381.607208;391.422464;401.23772;412.14356;421.958816;432.864656;444.883112;454.698368;465.604208;475.419464;485.23472;496.14056;505.955816;515.771072;526.676912;536.492168;547.398008;558.303848;569.209688
1850;260.530352;280.248992;291.154832;302.060672;311.875928;322.781768;332.597024;343.502864;353.31812;364.22396;375.1298;384.945056;395.850896;405.666152;416.571992;426.387248;437.293088;447.108344;451.404584;461.21984;472.12568;483.03152;492.846776;503.752616;513.567872;524.473712;534.288968;545.194808;555.010064;564.82532;574.640576
1900;265.983272;276.889112;287.794952;298.700792;309.606632;319.421888;330.327728;341.233568;352.139408;361.954664;372.860504;383.766344;394.672184;404.48744;415.39328;426.29912;436.114376;447.020216;460.129256;471.035096;480.850352;491.756192;502.662032;512.477288;523.383128;534.288968;545.194808;555.010064;565.915904;576.821744;587.727584
1950;271.436192;282.342032;293.247872;304.153712;315.059552;325.965392;336.871232;347.777072;358.682912;369.588752;380.494592;390.309848;401.215688;412.121528;423.027368;433.933208;444.839048;455.744888;468.853928;479.759768;490.665608;500.480864;511.386704;522.292544;533.198384;544.104224;555.010064;565.915904;576.821744;587.727584;598.633424
2000;277.979696;288.885536;299.791376;310.697216;321.603056;332.508896;343.414736;354.320576;365.226416;376.132256;387.038096;397.943936;408.849776;419.755616;430.661456;441.567296;453.56372;464.46956;477.5786;488.48444;499.39028;510.29612;521.20196;532.1078;543.01364;553.91948;564.82532;575.73116;586.637;597.54284;608.44868
2050;283.432616;294.338456;305.244296;316.150136;327.055976;337.961816;349.95824;360.86408;371.76992;382.67576;394.672184;405.578024;416.483864;427.389704;439.386128;450.291968;461.197808;472.103648;484.100072;495.005912;505.911752;516.817592;528.814016;539.719856;550.625696;561.531536;573.52796;584.4338;595.33964;606.24548;617.15132
2100;286.402244;297.207104;308.011964;318.816824;330.70217;341.50703;352.31189;364.197236;375.002096;386.887442;397.692302;409.577648;420.382508;431.187368;443.072714;453.877574;465.76292;476.56778;488.453126;499.257986;510.062846;521.948192;532.753052;544.638398;555.443258;567.328604;578.133464;588.938324;600.82367;612.709016;624.594362
2150;291.804674;302.609534;313.414394;324.219254;336.1046;347.989946;358.794806;370.680152;381.485012;393.370358;405.255704;416.060564;427.94591;438.75077;450.636116;462.521462;473.326322;485.211668;497.097014;507.901874;519.78722;530.59208;542.477426;554.362772;565.167632;577.052978;587.857838;599.743184;611.62853;623.513876;635.399222
2200;295.046132;306.931478;318.816824;330.70217;341.50703;353.392376;365.277722;377.163068;389.048414;399.853274;411.73862;423.623966;435.509312;447.394658;458.199518;470.084864;481.97021;493.855556;504.660416;516.545762;528.431108;540.316454;552.2018;563.00666;574.892006;586.777352;598.662698;610.548044;621.352904;632.157764;642.962624
2250;298.28759;311.253422;324.219254;337.185086;346.90946;358.794806;371.760638;383.645984;396.611816;406.33619;418.221536;431.187368;443.072714;456.038546;465.76292;477.648266;490.614098;502.499444;512.223818;525.18965;537.074996;550.040828;561.926174;571.650548;584.61638;596.501726;609.467558;621.352904;631.077278;640.801652;650.526026
2300;301.529048;315.575366;329.621684;343.668002;352.31189;364.197236;378.243554;390.1289;404.175218;412.819106;424.704452;438.75077;450.636116;464.682434;473.326322;485.211668;499.257986;511.143332;519.78722;533.833538;545.718884;559.765202;571.650548;580.294436;594.340754;606.2261;620.272418;632.157764;640.801652;649.44554;658.089428
